ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
105015751,Grace Garden,,"RM 2,500 per month",Sabah - Kota Kinabalu,Condominium,2,1,2,950 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Tennis Court, Barbeque area, Parking, Security, Lift","Air-Cond, Cooking Allowed, Washing Machine"
105835877,Kingfisher @ Inanam,2020,"RM 1,600 per month",Sabah - Inanam,Condominium,3,,2,865 sq.ft.,Partially Furnished,"Playground, Parking, Security, Gymnasium, Barbeque area, Swimming Pool, Lift, Jogging Track",Cooking Allowed
105056103,Maya @ Likas,2019,"RM 3,500 per month",Sabah - Kota Kinabalu,Condominium,3,2,3,1305 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
103125990,Canggih Heights,2014,"RM 3,000 per month",Sabah - Kota Kinabalu,Condominium,3,2,2,1342 sq.ft.,Fully Furnished,"Parking, Security, Lift, Swimming Pool, Playground, Gymnasium, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine, Internet"
105834193,Marina Court,,"RM 2,900 per month",Sabah - Kota Kinabalu,Condominium,3,,2,1184 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Squash Court, Playground, Lift, Gymnasium",
105834119,Beverly Hills 5,,"RM 1,200 per month",Sabah - Kota Kinabalu,Apartment,2,,1,660 sq.ft.,Fully Furnished,"Security, Club house, Parking, Swimming Pool","Air-Cond, Cooking Allowed, Washing Machine"
103956809,Kondominium Ria,2016,"RM 1,900 per month",Sabah - Kota Kinabalu,Condominium,2,,2,1217 sq.ft.,Partially Furnished,"Parking, Lift, Security",
105830311,1 Sulaman,2021,"RM 1,800 per month",Sabah - Kota Kinabalu,Condominium,2,1,2,700 sq.ft.,Fully Furnished,"Parking, Sauna, Security, Swimming Pool, Lift, Barbeque area, Playground","Air-Cond, Cooking Allowed, Washing Machine"
105828089,Bukit Bantayan Residence,2020,RM 999 per month,Sabah - Inanam,Condominium,1,1,1,200 sq.ft.,Fully Furnished,"Parking, Playground, Multipurpose hall, Swimming Pool, Gymnasium, Barbeque area, Sauna, Security, Lift, Minimart, Club house, Jogging Track","Air-Cond, Cooking Allowed, Internet, Washing Machine"
105826545,The Peak Suites,2009,"RM 2,100 per month",Sabah - Kota Kinabalu,Condominium,3,1,2,950 sq.ft.,Partially Furnished,"Parking, Swimming Pool, Security, Lift, Playground",Air-Cond
105826296,K Avenue Residential,2022,"RM 2,100 per month",Sabah - Kota Kinabalu,Service Residence,1,2,1,450 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Sauna, Playground, Gymnasium, Lift, Security, Barbeque area, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed"
104460302,The Shore (Kota Kinabalu),2021,"RM 2,300 per month",Sabah - Kota Kinabalu,Service Residence,1,,1,552 sq.ft.,Not Furnished,"Swimming Pool, Security, Lift, Playground, Parking, Barbeque area",
104728234,Cyber City Apartments 1,2009,"RM 1,150 per month",Sabah - Kota Kinabalu,Apartment,2,1,1,550 sq.ft.,Not Furnished,"Gymnasium, Playground, Swimming Pool, Security",Cooking Allowed
104387055,The Garden Bundusan,2017,"RM 1,800 per month",Sabah - Penampang,Condominium,3,2,2,982 sq.ft.,Not Furnished,"Parking, Swimming Pool, Lift, Security, Gymnasium, Club house, Playground, Barbeque area",
105817277,Jesselton Residences,2016,"RM 3,300 per month",Sabah - Kota Kinabalu,Condominium,2,,2,965 sq.ft.,Fully Furnished,"Parking, Gymnasium, Tennis Court, Playground, Swimming Pool, Security, Sauna, Minimart",Air-Cond
105814007,The Peak SOHO,2015,"RM 1,900 per month",Sabah - Kota Kinabalu,Condominium,1,1,1,497 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium, Security, Lift, Playground, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
105540543,Bukit Bantayan Residence,2020,"RM 2,500 per month",Sabah - Kota Kinabalu,Service Residence,3,1,2,1100 sq.ft.,Fully Furnished,"Parking, Gymnasium, Playground, Barbeque area, Swimming Pool, Sauna, Multipurpose hall, Lift, Security","Air-Cond, Cooking Allowed, Washing Machine"
105811952,Marina Court,,"RM 3,500 per month",Sabah - Kota Kinabalu,Condominium,3,1,2,1300 sq.ft.,Fully Furnished,"Parking, Security, Lift, Squash Court, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
105811069,Sri Utama Condominium,2013,"RM 1,500 per month",Sabah - Sandakan,Condominium,3,1,2,1400 sq.ft.,Fully Furnished,"Security, Playground, Lift, Parking, Swimming Pool, Gymnasium, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
105809036,1 Borneo Tower A Service Apartments,2008,"RM 1,700 per month",Sabah - Kota Kinabalu,Condominium,2,1,2,950 sq.ft.,Fully Furnished,"Parking, Jogging Track, Security, Tennis Court, Lift, Squash Court, Swimming Pool, Playground, Gymnasium, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
105604517,Maya @ Likas,2019,"RM 2,500 per month",Sabah - Kota Kinabalu,Condominium,2,1,2,961 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Gymnasium, Parking, Barbeque area, Multipurpose hall, Security, Lift, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine"
105803936,The Garden Bundusan,2017,"RM 2,199 per month",Sabah - Penampang,Condominium,3,2,2,982 sq.ft.,Fully Furnished,"Lift, Security, Playground, Gymnasium, Parking, Barbeque area, Club house, Swimming Pool, Minimart, Jogging Track, Sauna, Multipurpose hall","Air-Cond, Cooking Allowed, Internet, Washing Machine"
105794283,Taman Ekologi @ Eco Park,2017,"RM 2,000 per month",Sabah - Kota Kinabalu,Condominium,3,,3,1000 sq.ft.,Fully Furnished,"Security, Lift, Parking, Playground","Cooking Allowed, Air-Cond"
104716199,1 Sulaman,2021,"RM 2,000 per month",Sabah - Kota Kinabalu,Condominium,3,,2,1000 sq.ft.,Fully Furnished,"Swimming Pool, Parking, Playground, Barbeque area, Lift, Sauna, Security, Gymnasium, Squash Court, Minimart, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
