ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,facilities,additional_facilities
105944225,MJC Courtyard Sanctuary,2007,"RM 1,300 per month",Sarawak - Kuching,Apartment,3,1,2,1 sq.ft.,Fully Furnished,"Parking, Security, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
105930886,MJC Courtyard Sanctuary,2007,"RM 1,200 per month",Sarawak - Kuching,Apartment,3,1,2,1050 sq.ft.,Partially Furnished,"Parking, Security, Swimming Pool, Playground, Gymnasium",
105926859,Riverine Diamond,2022,"RM 1,800 per month",Sarawak - Kuching,Condominium,1,,1,500 sq.ft.,Partially Furnished,"Playground, Gymnasium, Barbeque area, Multipurpose hall, Security, Swimming Pool, Parking, Jogging Track, Lift, Sauna",
105925350,Rivervale Condominium,,"RM 2,500 per month",Sarawak - Kuching,Condominium,2,2,2,948 sq.ft.,Fully Furnished,"Security, Barbeque area, Swimming Pool, Playground, Parking, Gymnasium",
105920909,Doncaster Residence,,"RM 1,900 per month",Sarawak - Kuching,Condominium,2,1,1,1 sq.ft.,Fully Furnished,"Club house, Parking, Security, Swimming Pool, Playground, Gymnasium, Barbeque area",
105752744,P' Residence Kuching,2018,"RM 1,800 per month",Sarawak - Kuching,Condominium,3,1,2,1226 sq.ft.,Fully Furnished,"Gymnasium, Playground, Swimming Pool, Security, Parking, Lift","Air-Cond, Cooking Allowed"
105747208,Toorak Park,2019,"RM 3,500 per month",Sarawak - Kuching,Apartment,3,1,2,1 sq.ft.,Fully Furnished,"Parking, Swimming Pool, Gymnasium, Security, Lift, Playground","Air-Cond, Cooking Allowed, Washing Machine"
105726414,Ensyn Avenue,2012,"RM 1,500 per month",Sarawak - Kuching,Apartment,3,1,2,900 sq.ft.,Partially Furnished,"Parking, Security, Lift","Cooking Allowed, Air-Cond"
105723641,The 1878 @ Tabuan Jaya,2021,"RM 1,900 per month",Sarawak - Kuching,Apartment,3,,2,1000 sq.ft.,Fully Furnished,"Parking, Playground, Security",
105714677,LD Legenda,2019,"RM 1,000 per month",Sarawak - Kuching,Apartment,1,,1,250 sq.ft.,Fully Furnished,"Security, Swimming Pool, Parking, Minimart, Gymnasium",
105414314,Avona Residence,,"RM 2,800 per month",Sarawak - Kuching,Service Residence,2,2,2,796 sq.ft.,Fully Furnished,"Playground, Gymnasium, Barbeque area, Swimming Pool, Tennis Court, Jogging Track, Sauna, Parking, Security, Lift, Multipurpose hall, Club house","Air-Cond, Cooking Allowed, Washing Machine"
105684859,Rivervale Condominium,,"RM 2,600 per month",Sarawak - Kuching,Condominium,2,2,2,1194 sq.ft.,Fully Furnished,"Gymnasium, Parking, Playground, Swimming Pool, Security, Barbeque area, Lift, Club house","Air-Cond, Cooking Allowed, Washing Machine"
101910825,Sama Jaya apartment,,"RM 1,400 per month",Sarawak - Kuching,Flat,2,1,2,600 sq.ft.,Fully Furnished,"Parking, Security, Lift, Playground, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet"
103808690,Green Heights Condominiums,,"RM 3,000 per month",Sarawak - Kuching,Condominium,3,1,2,1600 sq.ft.,Fully Furnished,"Parking, Security, Playground, Sauna, Minimart, Swimming Pool, Squash Court, Lift, Gymnasium, Barbeque area, Multipurpose hall, Club house, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet"
101868245,The Orchard Residences,2015,"RM 2,200 per month",Sarawak - Kota Samarahan,Condominium,3,2,2,1600 sq.ft.,Fully Furnished,"Parking, Security, Gymnasium, Minimart, Playground, Swimming Pool, Lift, Barbeque area, Sauna, Club house, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine, Internet"
102061176,The Cube @ Everbright Park,2016,"RM 2,200 per month",Sarawak - Kuching,Condominium,2,1,2,900 sq.ft.,Fully Furnished,"Minimart, Swimming Pool, Parking, Security, Playground, Gymnasium, Lift, Barbeque area, Club house, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Internet, Washing Machine"
105682467,Gala Residences,2018,"RM 2,300 per month",Sarawak - Kuching,Condominium,2,,2,12345 sq.ft.,Fully Furnished,"Security, Gymnasium, Lift, Sauna, Minimart, Playground, Swimming Pool, Parking","Air-Cond, Cooking Allowed, Washing Machine, Internet"
105678067,Riverine Diamond,2022,"RM 1,600 per month",Sarawak - Kuching,Condominium,1,,1,450 sq.ft.,Fully Furnished,"Parking, Playground, Security, Swimming Pool, Lift, Barbeque area","Air-Cond, Cooking Allowed, Washing Machine"
105676115,Rivervale Condominium,,"RM 2,600 per month",Sarawak - Kuching,Condominium,2,1,2,1194 sq.ft.,Fully Furnished,"Barbeque area, Parking, Security, Swimming Pool, Playground, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
105663789,Rivervale Condominium,,"RM 2,200 per month",Sarawak - Kuching,Condominium,2,,1,784 sq.ft.,Fully Furnished,"Swimming Pool, Gymnasium, Parking, Playground, Security","Internet, Washing Machine, Air-Cond, Cooking Allowed"
105662892,Kensho Townhouse,,"RM 1,800 per month",Sarawak - Kuching,Townhouse Condo,3,2,3,1170 sq.ft.,Partially Furnished,"Parking, Security, Playground","Air-Cond, Cooking Allowed, Washing Machine"
105661711,MJC Courtyard Sanctuary,2007,"RM 1,500 per month",Sarawak - Kuching,Apartment,3,1,2,854 sq.ft.,Fully Furnished,"Security, Parking, Swimming Pool, Playground, Gymnasium, Barbeque area, Multipurpose hall, Jogging Track","Air-Cond, Cooking Allowed, Washing Machine"
105658289,Fat Greenwood Park,,RM 700 per month,Sarawak - Kuching,Flat,3,,1,1000 sq.ft.,Not Furnished,,
105644851,Park Avenue (Kuching),2005,"RM 2,500 per month",Sarawak - Kuching,Apartment,4,2,2,1850 sq.ft.,Fully Furnished,"Parking, Security",
105620854,Avona Residence,,"RM 3,500 per month",Sarawak - Kuching,Service Residence,3,2,2,1054 sq.ft.,Fully Furnished,"Playground, Swimming Pool, Barbeque area, Gymnasium, Lift, Security, Parking, Tennis Court, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
105554122,deLOFTS Residence,2017,"RM 3,000 per month",Sarawak - Kuching,Apartment,4,2,3,1200 sq.ft.,Fully Furnished,"Lift, Parking, Security, Playground, Swimming Pool, Gymnasium","Air-Cond, Cooking Allowed, Washing Machine"
105552809,MIRI TIMES SQUARE,,"RM 2,600 per month",Sarawak - Miri,Studio,1,,1,660 sq.ft.,Fully Furnished,"Parking, Security, Lift, Minimart","Air-Cond, Cooking Allowed, Internet"
105550029,Residensi Matang,2018,"RM 1,100 per month",Sarawak - Kuching,Apartment,2,,2,910 sq.ft.,Partially Furnished,"Security, Multipurpose hall, Parking, Playground",
105545927,De Summit,,"RM 2,000 per month",Sarawak - Kuching,Condominium,3,1,2,1200 sq.ft.,Fully Furnished,"Jogging Track, Parking, Security, Minimart, Gymnasium, Tennis Court, Squash Court, Barbeque area, Playground, Swimming Pool, Sauna, Lift, Multipurpose hall","Air-Cond, Cooking Allowed, Washing Machine"
105540457,Genesis mall 2 Apartment,2018,"RM 1,350 per month",Sarawak - Kuching,Apartment,2,1,2,959 sq.ft.,Fully Furnished,"Parking, Security, Lift, Minimart","Air-Cond, Cooking Allowed, Washing Machine"
